form	lemma	POS	morph
Parmy	parmi	ADVgen	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
territoire	territoire	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Puis	puis	ADVgen	NOMB.=s
m'	je	PROper	PERS.=1|NOMB.=s|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
presche	prêcher	ADJqua	NOMB.=s|GENRE=m
ainsi	ainsi	ADVgen	MORPH=empty
Ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
disciples	disciple	NOMcom	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
Ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
saincte	saint	ADJqua	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
Tesmoingne	témoigner	NOMpro	NOMB.=s
tout	tout	DETind	NOMB.=s|GENRE=m
cecy	ceci	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Par	par	PRE	MORPH=empty
quelz	lequel	DETcar	NOMB.=p
escriptz	écrire	NOMcom	NOMB.=p
icy	ici	ADVgen	MORPH=empty
En	en	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
prens	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
pasture	pâture	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	NOMcom	MORPH=empty
Et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
dernier	dernier	ADJord	NOMB.=s|GENRE=m
poinct	point	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Celuy	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
ne	ne	ADVneg	MORPH=empty
croyt	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
En	en	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
/	/	PONTfbl	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
conscience	conscience	NOMcom	NOMB.=s|GENRE=f
Le	le	PROper	NOMB.=s|GENRE=m
vers	vers	NOMcom	NOMB.=s
tousjours	toujours	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
point	point	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
feu	feu	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
pas	pas	ADVgen	MORPH=empty
n'	ne	ADVneg	MORPH=empty
estaint	éteindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Par	par	PRE	MORPH=empty
divine	divin	ADJqua	NOMB.=s|GENRE=f
sentence	sentence	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Chanson	chanson	NOMpro	NOMB.=s|GENRE=f
nouvelle	nouveau	ADJqua	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Messe	messe	NOMpro	NOMB.=s|GENRE=f
desesperee	désespérer	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
enragee	enrager	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
voyant	voir	VERppa	MORPH=empty
approcher	approcher	VERinf	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
horrible	horrible	ADJqua	NOMB.=s|GENRE=m
ruyne	ruine	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Sur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
chant	chant	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
grant	grand	VERppa	NOMB.=s|GENRE=m
tort	tort	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
paovrette	pauvret	NOMcom	NOMB.=s|GENRE=f
endure	endurer	VERcjg	NOMB.=s
.	.	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
Est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
tort	tort	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
messe	messe	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tant	tant	ADVgen	MORPH=empty
dure	dur	ADJqua	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
soye	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
/	/	PONTfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
si	si	ADVgen	MORPH=empty
bonne	bon	ADJqua	NOMB.=s|GENRE=f
tenue	tenue	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
faulse	faux	ADJqua	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dessoubz	dessous	VERinf	NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
nue	nu	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
endurer	endurer	VERinf	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
telle	tel	DETind	NOMB.=s|GENRE=f
ordure	ordure	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
J'	je	PROper	PERS.=1|NOMB.=s|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
trop	trop	ADVgen	MORPH=empty
dure	dur	ADJqua	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
temps	temps	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
meure	mourir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
/	/	PONTfbl	NOMB.=s
A	à	VERcjg	TEMPS=pst|NOMB.=s
mort	mourir	VERppe	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
mort	mourir	VERppe	NOMB.=s|GENRE=m
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
crye	crier	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
:	:	PONfbl	MORPH=empty
Comme	comme	CONsub	MORPH=empty
monnoye	monnaie	NOMcom	NOMB.=s|GENRE=f
faulse	faux	VERcjg	MODE=sub|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
descrye	décrier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
D'	de	PRE	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
voys	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tomber	tomber	VERinf	MORPH=empty
/	/	PONTfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
desja	déjà	ADVgen	MORPH=empty
trop	trop	ADVgen	MORPH=empty
meure	mourir	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
support	support	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
j'	je	PROper	PERS.=1|NOMB.=s|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
sainct	saint	VERppa	MORPH=empty
pere	père	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Ou	ou	CONcoo	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
voz	votre	DETpos	NOMB.=p|GENRE=m
gens	gens	NOMcom	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
ou	où	CONcoo	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
clergie	clergie	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Par	par	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
eglise	église	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
tres	très	ADVgen	MORPH=empty
mal	mal	ADVgen	GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
regie	régir	VERppe	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
mal	mal	ADVgen	GENRE=m
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
vous	vous	PROper	PERS.=2|NOMB.=p
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vitupere	vitupérer	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
N'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
droit	droit	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
escripture	écrire	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Par	par	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
soye	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
prouvee	pourver|prouver	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
maintenue	maintenir	ADJqua	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
contredire	contredire	VERinf	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
puis	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
toute	tout	DETind	NOMB.=s|GENRE=f
nue	nu	NOMcom	NOMB.=s|GENRE=f
A	à	PRE	NOMB.=s
verite	vérité	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
contre	contre	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
procure	procurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
¶	à	PRE	MORPH=empty
Tous	tout	PROind	NOMB.=p|GENRE=m
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
suppotz	suppôt	NOMcom	NOMB.=p|GENRE=m
maintenez	maintenir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
messe	messe	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Qua	qua	PROrel	NOMB.=s
vous	vous	PROper	PERS.=2|NOMB.=p
se	se	PROper	PERS.=3
plaint	plaindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
dolente	dolent	ADJqua	NOMB.=s
et	et	CONcoo	MORPH=empty
marrie	marié|marri	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
grand	grand	ADJqua	NOMB.=s|GENRE=m
pance	panse	NOMcom	NOMB.=s|GENRE=f
si	si	ADVgen	MORPH=empty
long	long	ADJqua	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nourrie	nourri	VERppe	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Vous	vous	PROper	PERS.=2|NOMB.=p
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
perdrez	perdre	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
/	/	ADVneg	MORPH=empty
si	si	CONsub	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
l'	le	DETdef	NOMB.=s
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
deschasse	déchasser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
n'	ne	ADVneg	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
secours	secours	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
ausquelz	à_lequel	ADVgen	NOMB.=p
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
fie	fie	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Diversitez	diversité	VERcjg	NOMB.=p
de	de	PRE	MORPH=empty
bestes	bête	NOMcom	NOMB.=p|GENRE=f
insensees	insensé	ADJqua	NOMB.=p|GENRE=f
Et	et	CONcoo	MORPH=empty
desguisees	déguiser	VERppe	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
seront	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
bien	bien	ADVgen	MORPH=empty
mal	mal	ADVgen	MORPH=empty
pensees	pensée	ADJqua	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
Verite	vérité	NOMcom	NOMB.=s|GENRE=f
puissante	puissant	VERppa	NOMB.=s|GENRE=f
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
desfie	défier	VERcjg	NOMB.=s
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Tous	tout	DETind	NOMB.=p|GENRE=m
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
chasteaulx	château	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
prieurez	prieuré	VERcjg	MODE=ind|PERS.=2|NOMB.=p
/	/	PONTfbl	MORPH=empty
autelz	autel	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
chapelles	chapelle	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
Clochiers	clocher	NOMpro	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
croix	croix	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
monasteres	monastère	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
cures	cure	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
Mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
triumphantes	triomphant	ADJqua	NOMB.=p|GENRE=f
chansons	chanson	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
marchez	marcher	VERcjg	MODE=ind|PERS.=2|NOMB.=p
/	/	PONTfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
foyres	foire	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
Ruyner	ruiner	VERinf	NOMB.=p
voys	voir	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
puis	puis	ADVgen	NOMB.=s
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
m'	je	PROper	PERS.=1|NOMB.=s|CAS=r
appelle	appeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
¶	à	INJ	MORPH=empty
Mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
champions	champion	NOMcom	NOMB.=p|GENRE=m
monstrez	montrer	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
vaillance	vaillance	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Si	si	CONsub	MORPH=empty
Verite	vérité	NOMpro	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
droict	droit	NOMcom	MORPH=empty
/	/	PONTfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
povez	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vaincre	vaincre	VERinf	MORPH=empty
Par	par	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plume	plume	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s
encre	encre	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Bruslez	brûler	VERcjg	MODE=imp|PERS.=2|NOMB.=p
/	/	PONTfbl	MORPH=empty
noyez	noyé	VERcjg	MODE=ind|PERS.=2|NOMB.=p
/	/	PONTfbl	MORPH=empty
tuez	taire|tuer	VERcjg	MODE=ind|PERS.=2|NOMB.=p
en	en	PRE	MORPH=empty
abondance	abondance	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	NOMcom	MORPH=empty
A	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
droit	droit	NOMcom	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
tort	tort	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
evangile	évangile	NOMcom	NOMB.=s|GENRE=m
Soit	être	ADVgen	NOMB.=s
rue	rue	ADJqua	NOMB.=s|GENRE=f
jus	jus	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	NOMcom	NOMB.=s|GENRE=m
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
perdue	perdre	VERppe	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
heureuse	heureux	ADJqua	NOMB.=s|GENRE=f
seroye	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
pendue	pendre	VERppe	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Que	que	CONsub	MORPH=empty
aupres	auprès	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|CAS=i
estre	être	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
village	village	NOMcom	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
ville	ville	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
effort	effort	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
si	si	CONsub	MORPH=empty
le	il	PROper	NOMB.=s|GENRE=m
povez	pouvoir	VERcjg	MODE=ind|PERS.=2|NOMB.=p
confondre	confondre	VERinf	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
feray	faire	VERcjg	MODE=ind|TEMPS=pst|NOMB.=p
riches	riche	ADJqua	NOMB.=p|GENRE=f
que	que	CONsub	MORPH=empty
fustes	être	ADJqua	NOMB.=p|GENRE=f
oncques	onques	ADJqua	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
Satan	satan	NOMpro	NOMB.=s
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
vous	vous	PROper	PERS.=2|NOMB.=p
maintiendra	maintenir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
/	/	ADVneg	MORPH=empty
si	si	ADVgen	MORPH=empty
doncques	donc	ADJqua	NOMB.=p|GENRE=m
Tous	tout	PROind	NOMB.=p|GENRE=m
d'	de	PRE	MORPH=empty
ung	un	NOMcom	NOMB.=s|GENRE=m
accord	accord	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	PROdem	NOMB.=s|GENRE=m
voulez	vouloir	VERcjg	PERS.=2|NOMB.=p
entendre	entendre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m
ressort	ressort	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
ferez	faire	VERcjg	MODE=ind|PERS.=2|NOMB.=p
par	par	PRE	MORPH=empty
concile	concile	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Non	non	ADVneg	MORPH=empty
general	général	ADJqua	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
secret	secret	ADJqua	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
voz	votre	DETpos	NOMB.=p|GENRE=m
salles	salle	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
Dans	dans	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
admettre	admettre	VERinf	MORPH=empty
contraire	contraire	ADJqua	NOMB.=s
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
Decretalles	décrétale	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
Ou	ou	CONcoo	MORPH=empty
autrement	autrement	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
seroit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
facile	facile	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Autre	autre	DETind	NOMB.=s
chanson	chanson	NOMcom	NOMB.=s|GENRE=f
contenant	contenir	VERppa	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
partie	partie	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
dannables	daneable	NOMcom	NOMB.=p|GENRE=m
erreurs	erreur	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
abusions	abuser	NOMcom	NOMB.=p|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
ministres	ministre	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
L'	le	PROper	NOMB.=s
antechrist	antéchrist	NOMcom	NOMB.=s
/	/	PONTfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
usurpe	usurper	VERcjg	MODE=sub|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
prebstre	prêtre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
O	ô	INJ	MORPH=empty
Prebstres	prêtre	ADJord	NOMB.=p|GENRE=f
prebstres	prêtre	ADJord	NOMB.=p|GENRE=m
ouyez	ouïr	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
chanson	chanson	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
En	en	PRE	MORPH=empty
voz	votre	DETpos	PERS.=2|NOMB.=p|GENRE=m
matines	matines	NOMcom	NOMB.=p|GENRE=m
chantez	chanter	VERppe	NOMB.=p
ceste	ce	DETdem	NOMB.=s|GENRE=f
lecon	leçon	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Puis	puis	ADVgen	NOMB.=p
questes	quête	ADVgen	NOMB.=p|GENRE=m
tous	tout	PROind	NOMB.=p|GENRE=m
plantez	planter	VERppe	NOMB.=p|GENRE=m
Contre	contre	PRE	MORPH=empty
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
raison	raison	NOMcom	NOMB.=s|GENRE=f
