form	lemma	POS	morph
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
regarde	regarder	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
empoigner	empoigner	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
souffler	souffler	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
pris	prendre	VERppe	NOMB.=s|GENRE=m
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
revendra	revendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
ung	un	NOMcom	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
mesme	même	ADJind	NOMB.=s
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
remettra	remettre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
marchant	marcher	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
faict	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3
le	le	DETdef	NOMB.=s|GENRE=m
guet	guet	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
empoigner	empoigner	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
souffler	souffler	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ung	un	NOMcom	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
baillera	bailler	NOMcom	TEMPS=fut|NOMB.=s
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
bien	bien	ADVgen	MORPH=empty
tost	tôt	ADVgen	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
remettra	remettre	VERcjg	TEMPS=fut|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
marchant	marcher	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
empoigner	empoigner	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
souffler	souffler	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
sans	sans	PRE	MORPH=empty
cesser	cesser	VERinf	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
ainsi	ainsi	ADVgen	MORPH=empty
fera	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Parquoy	parquoi	PRE.PROrel	NOMB.=s
bien	bien	ADVgen	MORPH=empty
tost	tôt	ADVgen	MORPH=empty
riche	riche	ADJqua	NOMB.=s|GENRE=m
se	se	PROper	PERS.=3
trou	trou	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s
vera	vera	VERppe	MORPH=empty
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
comme	comme	CONsub	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
voyez	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
tout	tout	DETind	NOMB.=s|GENRE=m
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
retourne	retourner	VERppa	NOMB.=s
/	/	PONfbl	MORPH=empty
argent	argent	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
marchandise	marchandise	NOMcom	NOMB.=s|GENRE=f
aussi	aussi	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Peu	peu	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
cire	cire	NOMcom	NOMB.=s|GENRE=m
leur	leur	PROper	PERS.=3|NOMB.=s|GENRE=m
faict	fait	NOMcom	NOMB.=s
grand	grand	ADJqua	NOMB.=s|GENRE=m
bien	bien	NOMcom	NOMB.=s|GENRE=m
soyent	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
gros	gros	ADJqua	NOMB.=p|GENRE=m
marchans	marcher	NOMcom	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
menus	menu	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
communement	communément	ADVgen	NOMB.=p
en	en	ADVgen	MORPH=empty
usent	user	NOMcom	NOMB.=p
/	/	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
petis	petit	NOMcom	NOMB.=p|GENRE=m
la	il	PROper	NOMB.=s|GENRE=f|CAS=r
vendent	vendent	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
ouvree	ouvrir	ADJqua	NOMB.=s|GENRE=f
en	en	ADVgen	MORPH=empty
chandelles	chandelle	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
plus	plus	ADVgen	MORPH=empty
gros	gros	ADJqua	NOMB.=p|GENRE=m
la	il	PROper	NOMB.=s|GENRE=f|CAS=r
vendent	vendent	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
loppins	lopin	NOMcom	NOMB.=p|GENRE=f
attachee	attacher	NOMcom	NOMB.=s|GENRE=f
sur	sur	PRE	MORPH=empty
papier	papier	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
queue	queue	PROrel	NOMB.=s
d'	de	PRE	MORPH=empty
ung	un	NOMcom	NOMB.=s|GENRE=m
parchemin	parchemin	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
dis	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
entendent	entendre	VERcjg	NOMB.=p
bien	bien	ADVgen	MORPH=empty
/	/	ADVneg	MORPH=empty
a	à	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
moins	moins	NOMcom	NOMB.=s|GENRE=m
officiaulx	official	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
selleurs	selleur	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
copistes	copiste	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
dataires	dataire	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
chicaneurs	chicaneur	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
secretaires	secrétaire	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
abbez	abbé	NOMcom	NOMB.=p
/	/	PONfbl	MORPH=empty
d'	de	PRE	MORPH=empty
evesques	évêque	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
archevesques	archevêque	ADJqua	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
cardinaulx	cardinal	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
galiffre	galiffre	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
dis	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
prevost	prévôt	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
habile	habile	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
tient	tenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
bancque	banque	NOMcom	NOMB.=s|GENRE=f
a	à	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
gens	gens	NOMcom	NOMB.=p|GENRE=f
/	/	ADVneg	MORPH=empty
convertissant	convertir	VERppa	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
plomb	plomb	NOMcom	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
or	or	NOMcom	NOMB.=s
.	.	PONfrt	MORPH=empty
Onc	onc	NOMpro	NOMB.=s|GENRE=m
sur	sur	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
vit	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tel	tel	DETind	NOMB.=s|GENRE=m
alkimiste	alkimiste	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
soubz	sous	VERcjg	MODE=ind|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
plomb	plomb	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
siens	sien	PROpos	PERS.=1|NOMB.=p|GENRE=m
trouvast	trouver	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
telle	tel	DETind	NOMB.=s|GENRE=f
veine	veine	NOMcom	NOMB.=s|GENRE=f
d'	de	PRE	MORPH=empty
or	or	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
Panorme	panorme	NOMpro	MODE=sub|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
marchant	marcher	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
en	en	ADVgen	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
escriptz	écrit	NOMcom	NOMB.=p|GENRE=m
n'	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVgen	MORPH=empty
cele	celer|céler	PROper	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
quant	quant	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
elegance	élégance	NOMcom	NOMB.=s|GENRE=f
ciceroniane	cicéronien	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
moins	moins	NOMcom	NOMB.=s
barbarienne	barbarien	ADJqua	NOMB.=s|GENRE=f
/	/	ADVneg	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
escript	écrire	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Dicunt	@latin	ADVgen	NOMB.=p|GENRE=m
aliqui	@latin	NOMcom	NOMB.=s|GENRE=m
quod	@latin	CONsub	MORPH=empty
nuntii	@latin	VERcjg	NOMB.=s
pape	@latin	ADJqua	NOMB.=s|GENRE=m
non	@latin	ADVgen	MORPH=empty
sunt	@latin	VERcjg	PERS.=3|NOMB.=s
de	@latin	PRE	MORPH=empty
aurati	@latin	NOMcom	NOMB.=s|GENRE=m
sed	@latin	ADVgen	PERS.=3|NOMB.=s
plumbati	@latin	VERppe	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
sed	@latin	ADVgen	NOMB.=s
dic	@latin	VERppe	NOMB.=s|GENRE=m
nihilominus	@latin	ADJqua	NOMB.=p|GENRE=m
quod	@latin	CONsub	MORPH=empty
possunt	@latin	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
dici	@latin	ADVgen	MORPH=empty
de	@latin	PRE	MORPH=empty
aurati	@latin	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
quia	@latin	NOMpro	NOMB.=s|GENRE=m
dant	@latin	PRE	NOMB.=s
plumbum	@latin	NOMcom	NOMB.=s|GENRE=m
et	@latin	CONcoo	MORPH=empty
reportant	@latin	VERppa	MORPH=empty
aurum	@latin	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
aucuns	aucun	NOMcom	NOMB.=p|GENRE=m
disent	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
messagiers	messager	NOMcom	NOMB.=p|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
pape	pape	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
point	point	ADVneg	MORPH=empty
dorez	dorer	ADJqua	NOMB.=p
mais	mais	CONcoo	MORPH=empty
plombez	plomber	VERcjg	NOMB.=p
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
toy	tu	PROper	PERS.=2|NOMB.=p|CAS=i
neantmoins	néanmoins	VERcjg	MODE=con|PERS.=1|NOMB.=p
dis	dire	VERcjg	MODE=ind|PERS.=2|NOMB.=s
que	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|CAS=r
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dire	dire	VERinf	MORPH=empty
dorez	dores	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
donnent	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
plomb	plomb	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
emportent	emporter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
l'	le	DETdef	NOMB.=s
or	or	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
cecy	ceci	NOMcom	NOMB.=s|GENRE=m
se	se	PROper	PERS.=3
appelle	appeler	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
besongner	besogner	VERinf	MORPH=empty
a	à	PRE	MODE=ind|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f
aise	aise	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
a	à	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m
ouvrier	ouvrier	VERinf	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
propres	propre	ADJqua	NOMB.=p|GENRE=f
a	à	PRE	MORPH=empty
marchander	marchander	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
desrober	dérober	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
cas	cas	NOMcom	NOMB.=s|GENRE=m
mieulx	mieux	ADJqua	NOMB.=s|GENRE=m
pallier	pâlier	ADJqua	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
sanctissime	sanctissime	ADJqua	NOMB.=s|GENRE=m
receoit	recevoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Davantaige	davantage	NOMcom	NOMB.=s|GENRE=m
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
singuliere	singulier	NOMcom	NOMB.=s|GENRE=f
habilite	habilité	ADJqua	NOMB.=s|GENRE=f
s'	se	PROper	PERS.=3
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
monstree	montrer	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
quand	quand	CONsub	MORPH=empty
d'	de	PRE	MORPH=empty
ung	un	NOMcom	NOMB.=s|GENRE=m
rien	rien	PROind	NOMB.=s
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
venus	venir	VERppe	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
si	si	ADVgen	MORPH=empty
grans	grand	ADJqua	NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
qu'	que	PROrel	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
usurpe	usurper	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
obtenu	obtenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m
pres	près	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
richesses	richesse	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
royaulmes	royaume	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
duchez	duché	VERcjg	MODE=ind|NOMB.=p
/	/	PONfbl	MORPH=empty
contez	conter	VERcjg	MODE=ind|PERS.=2|NOMB.=p
/	/	PONfbl	MORPH=empty
principaultez	principal	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
baronnies	baronnie	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
villes	ville	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
seigneuries	seigneurie	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
rentes	rente	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
heritages	héritage	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
maisons	maison	NOMcom	NOMB.=p
/	/	PONfbl	MORPH=empty
vignes	vigne	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
possessions	possession	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dire	dire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
certes	certes	ADVgen	MORPH=empty
honteux	honteux	ADJqua	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
penser	penser	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tout	tout	ADVgen	NOMB.=s|GENRE=m
englouty	engloutir	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
tout	tout	ADVgen	NOMB.=s|GENRE=m
avalle	avaler	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
desherite	déshériter	VERppe	NOMB.=s|GENRE=f
princes	prince	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
roys	roi	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
seigneurs	seigneur	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
marchans	marchand	VERppa	NOMB.=p
/	/	PONfbl	MORPH=empty
bourgeoys	bourgeois	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
gens	gens	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
estatz	état	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tout	tout	ADVgen	NOMB.=s|GENRE=m
sans	sans	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
commencement	commencement	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
en	en	PRE	MORPH=empty
hypocrisie	hypocrisie	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
avoir	avoir	VERinf	MORPH=empty
bien	bien	ADVgen	MORPH=empty
faict	faire	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
chatemitte	chattemite	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
maintenant	maintenant	ADVgen	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
si	si	ADVgen	MORPH=empty
riches	riche	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
puissantz	puissant	VERcjg	NOMB.=p
/	/	PONfbl	MORPH=empty
que	que	PROrel	MORPH=empty
a	à	PRE	MORPH=empty
force	force	NOMcom	NOMB.=s|GENRE=f
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
detiennent	détenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
tost	tôt	ADVgen	MORPH=empty
vouldroient	vouloir	VERcjg	MODE=ind|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
ciel	ciel	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mer	mer	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	ADVgen	MORPH=empty
iceulx	icelui	NOMcom	NOMB.=p|GENRE=m
estre	être	VERinf	MORPH=empty
ensemble	ensemble	ADVgen	MORPH=empty
mesle	mêler	ADJind	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
fondu	fondre	VERppe	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
jamais	jamais	ADVgen	MORPH=empty
riens	rien	ADVneg	MODE=ind|PERS.=2|NOMB.=p
leur	il	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=i
eschappe	échapper	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pourtant	pourtant	ADVgen	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
suscitent	susciter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	ADVneg	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
esmeuvent	émouvoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
guerres	guerre	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
debatz	débat	VERcjg	MODE=ind|PERS.=2|NOMB.=p
/	/	DETdem	MORPH=empty
noises	noise	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
turbations	turbation	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
bruslent	brûler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	ADVneg	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
tuent	tuer	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
llz	lly	PROper	PERS.=3|NOMB.=p|CAS=r
persecutent	persécuter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
