form	lemma	POS	morph
obstinez	obstiné	VERppe	NOMB.=p
et	et	CONcoo	MORPH=empty
blasphemateurs	blasphémateur	NOMcom	NOMB.=p|GENRE=m
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
esperance	espérance	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Sur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
chant	chant	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Dame	dame	NOMcom	NOMB.=s|GENRE=f
d'	de	PRE	MORPH=empty
orleans	orler	NOMcom	NOMB.=p|GENRE=m
ne	ne	ADVneg	MORPH=empty
plourez	pleurer	VERcjg	MODE=ind|PERS.=2|NOMB.=p
plus	plus	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
PAovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
retournez	retourner	VERcjg	MODE=ind|PERS.=2|NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p
A	à	PRE	NOMB.=s
Jesus	Jésus	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mort	mourir	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Paovres	pauvre	ADJqua	NOMB.=p|GENRE=m
papistes	papiste	NOMcom	NOMB.=p|GENRE=f
debonnaire	débonnaire	ADJqua	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
desirez	désirer	VERcjg	MODE=ind|PERS.=2|NOMB.=p
a	à	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
plaire	plaire	VERinf	MORPH=empty
/	/	PONTfbl	MORPH=empty
Vostre	votre	DETpos	PERS.=1|NOMB.=s|GENRE=f
ignorance	ignorance	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trop	trop	ADVgen	MORPH=empty
dure	dur	ADJqua	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Trop	trop	ADVgen	MORPH=empty
avez	avoir	VERppe	NOMB.=p
d'	de	PRE	MORPH=empty
erreurs	erreur	NOMcom	NOMB.=p|GENRE=m
endure	endurer	VERppe	NOMB.=s
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
meschantz	mécher	VERppe	NOMB.=p
cryer	crier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
braire	braire	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
temps	temps	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
retraire	retraire	VERinf	MORPH=empty
/	/	PONTfbl	MORPH=empty
Puis	puis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
vous	vous	PROper	PERS.=2|NOMB.=p
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
presche	prêche	ADJqua	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
N'	ne	ADVneg	MORPH=empty
excusez	excuser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
plus	plus	ADVgen	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
peche	péché	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
donc	donc	ADVgen	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
idolatrie	idolâtrie	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Venez	venir	VERcjg	MODE=ind|PERS.=2|NOMB.=p
a	à	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
prie	prier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Luy	il	PROper	PERS.=3|NOMB.=s|CAS=n
seul	seul	ADJqua	NOMB.=s|GENRE=m
descharge	décharger	VERcjg	NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
pecheurs	pêcheur	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
Les	le	PROper	PERS.=3|NOMB.=p|GENRE=m
appellant	appelant	VERppa	MORPH=empty
par	par	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
prescheurs	prêcheur	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
ce	ce	DETdem	NOMB.=s|GENRE=m
vain	vain	ADJqua	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
paste	paste|pâte|pâté	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
voz	votre	VERcjg	MODE=ind|PERS.=2|NOMB.=p
biens	bien	ADJqua	NOMB.=p|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
ames	âme	NOMcom	NOMB.=p|GENRE=f
gaste	gâter	ADJqua	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Ne	ne	ADVneg	MORPH=empty
vueillez	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
donc	donc	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
adorer	adorer	VERinf	MORPH=empty
/	/	PONTfbl	MORPH=empty
Ce	ce	DETdem	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
voyez	voir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
devorer	dévorer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
moy	je	PROper	PERS.=1|NOMB.=s
l'	le	DETdef	NOMB.=s
idole	idole	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Romme	Rome	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
antechrist	antéchrist	VERppe	MORPH=empty
qui	qui	PROrel	MORPH=empty
tout	tout	ADVgen	NOMB.=s|GENRE=m
consomme	consommer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Renoncez	renoncer	VERcjg	MODE=ind|PERS.=2|NOMB.=p
a	à	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
ces	ce	DETdem	NOMB.=p
larrons	larron	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
Avec	avec	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
bulles	bulle	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
pardons	pardon	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
ces	ce	DETdem	NOMB.=p
malheureux	malheureux	ADJqua	NOMB.=p|GENRE=m
prebstres	prêtre	ADJord	NOMB.=p|GENRE=f
Plus	plus	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
Judas	Judas	NOMcom	NOMB.=p|GENRE=m
meschantz	méchant	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
traistres	traître	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
Jesus	Jésus	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
une	un	DETndf	NOMB.=s|GENRE=f
foys	fois	NOMcom	NOMB.=p|GENRE=f
vendit	vendre	VERppe	NOMB.=s
Et	et	CONcoo	MORPH=empty
rendant	rendre	VERppa	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
argent	argent	NOMcom	NOMB.=s|GENRE=m
se	se	PROper	PERS.=3
pendit	pendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
leur	leur	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=i
puante	puant	VERppa	NOMB.=s
messe	messe	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
la	le	PROper	PERS.=3|NOMB.=s|GENRE=f
chrestiente	chrétient	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=f
si	si	ADVgen	MORPH=empty
fort	fort	ADVgen	MORPH=empty
blesse	blessé	VERcjg	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Soyez	être	VERcjg	MODE=ind|PERS.=2|NOMB.=p
contentz	content	VERppe	NOMB.=p|GENRE=m
d'	de	PRE	MORPH=empty
ung	un	NOMcom	NOMB.=s|GENRE=m
redempteur	redempteur	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
autre	autre	DETind	NOMB.=s
homme	homme	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
menteur	menteur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
tous	tout	DETind	NOMB.=p|GENRE=m
ces	ce	DETdem	NOMB.=p
chatemittes	chatemité	NOMcom	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
Moines	moine	NOMcom	NOMB.=p
/	/	PONTfbl	MORPH=empty
bigotz	bigot	VERcjg	PERS.=2|NOMB.=p
/	/	PONTfbl	MORPH=empty
nonnains	nonnain	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
hermites	ermite	ADJqua	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
autre	autre	DETind	NOMB.=s
ordre	ordre	NOMcom	NOMB.=s|GENRE=m
desguise	déguisé	VERppe	MODE=sub|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
Jesus	Jésus	NOMcom	NOMB.=s|GENRE=m
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
divise	diviser	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
ces	ce	DETdem	NOMB.=p
affamees	affamé	NOMcom	NOMB.=p|GENRE=f
bestes	bête	NOMcom	NOMB.=p|GENRE=f
Qui	qui	PROrel	MORPH=empty
tout	tout	PROind	NOMB.=s
ravissent	ravir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
questes	quête	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
L'	le	DETdef	NOMB.=s
ame	âme	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
par	par	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
faulx	faux	NOMcom	NOMB.=p|GENRE=m
pardonner	pardonner	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
qu'	que	PROrel	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
pillent	piller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
donner	donner	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
faulx	faux	ADJqua	NOMB.=p|GENRE=m
christz	christ	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
faulx	faux	ADJqua	NOMB.=p|GENRE=f
prophetes	prophète	NOMcom	NOMB.=p|GENRE=f
Ventres	ventre	DETcar	NOMB.=p
ocieux	ocieux|otieux	ADJqua	NOMB.=p|GENRE=m
faisantz	faire	VERppe	NOMB.=p|GENRE=f
prou	pour	ADJqua	NOMB.=s|GENRE=f
festes	faire	VERppe	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
Six	six	DETcar	NOMB.=p|GENRE=m
jours	jour	NOMcom	NOMB.=p|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
convient	convenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
labourer	labourer	VERinf	MORPH=empty
/	/	PONTfbl	MORPH=empty
Au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
septiesme	septième	NOMcom	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
honnorer	honorer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Laissez	laisser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
donc	donc	ADVgen	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
paillardise	paillardise	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Ne	ne	ADVgen	MORPH=empty
vivez	vivre	VERcjg	MODE=ind|PERS.=2|NOMB.=p
plus	plus	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
guise	guise	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Tenez	tenir	VERcjg	MODE=ind|PERS.=2|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
foy	foi	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
espoux	époux	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
Jesus	Jésus	NOMcom	NOMB.=s|GENRE=m
christ	christ	ADJqua	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mort	mourir	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Gardez	garder	VERcjg	MODE=imp|PERS.=2|NOMB.=p
que	que	CONsub	MORPH=empty
aucunne	aucun	PRE	NOMB.=s|GENRE=f
vous	vous	PROper	PERS.=2|NOMB.=p
supreigne	supreigner	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s
/	/	PONTfbl	MORPH=empty
Tenez	tenir	VERcjg	MODE=ind|PERS.=2|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
voye	voie	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
Christ	Christ	NOMpro	NOMB.=s
enseigne	enseigne	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
vraye	vrai	ADJqua	NOMB.=s|GENRE=f
foy	foi	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
charite	charité	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vie	vie	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
papistes	papiste	VERppe	NOMB.=p|GENRE=f
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Autre	autre	DETind	NOMB.=s
chanson	chanson	NOMcom	NOMB.=s|GENRE=f
demonstrant	démontrer	VERppa	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
comment	comment	ADVsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
chrestiens	chrétien	NOMcom	NOMB.=p|GENRE=f
se	se	PROper	PERS.=3
doibvent	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
esjouyr	éjouir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
chanter	chanter	VERinf	MORPH=empty
selon	selon	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
se	se	PROper	PERS.=3
chante	chanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
chant	chant	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
dure	dur	ADJqua	NOMB.=s|GENRE=f
departie	départie	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
Est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
paovre	pauvre	NOMcom	NOMB.=s|GENRE=f
chantrerie	chantrerie	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
desplaisante	déplaire	VERppa	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Chanter	chanter	VERinf	MORPH=empty
chansons	chanson	NOMcom	NOMB.=p|GENRE=m
d'	de	PRE	MORPH=empty
yvrongnerie	ivrognerie	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Controuvees	controuver	NOMpro	NOMB.=p
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
deshonneur	déshonneur	NOMcom	NOMB.=s|GENRE=m
Du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
congnoit	connaître	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Combien	combien	NOMpro	NOMB.=s
que	que	CONsub	MORPH=empty
belle	beau	ADJqua	NOMB.=s|GENRE=f
couverture	couverture	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
De	de	NOMpro	NOMB.=s
bien	bien	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
sainctete	saintete	ADJqua	NOMB.=s|GENRE=f
y	y	PROadv	MORPH=empty
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
qu'	que	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sans	sans	PRE	MORPH=empty
foy	foi	NOMcom	NOMB.=s|GENRE=m
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s
que	que	CONsub	MORPH=empty
ordure	ordure	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Impossible	impossible	ADJqua	NOMB.=s
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quoy	quoi	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|CAS=r
die	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
/	/	PONTfbl	MORPH=empty
Sans	sans	PRE	MORPH=empty
foy	foi	NOMcom	NOMB.=s|GENRE=m
plaire	plaire	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=m
sauveur	sauveur	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Beau	beau	NOMpro	NOMB.=s|GENRE=m
parler	parler	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
meschante	mécher	VERppa	NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
En	en	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
ne	ne	ADVneg	MORPH=empty
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
point	point	ADVneg	NOMB.=s
saveur	saveur	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Comment	comment	ADVsub	MORPH=empty
bien	bien	ADVgen	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|CAS=r
prouveray	prouver	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
Par	par	PRE	MORPH=empty
sainct	saint	NOMcom	NOMB.=s|GENRE=m
Matthieu	Matthieu	NOMpro	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
septiesme	septième	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Pourtant	pourtant	ADVgen	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|CAS=r
demonstreray	démontrer	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
Ou	ou	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
chanter	chanter	VERinf	MORPH=empty
prendras	prendre	VERcjg	MODE=ind|NOMB.=s
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
tesme	tême	ADJind	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	CONcoo	MORPH=empty
Ensuis	ensuivre	PRE	MORPH=empty
par	par	PRE	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
droicte	droit	NOMcom	NOMB.=s|GENRE=f
voye	voie	VERcjg	PERS.=3|NOMB.=s
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
christ	christ	VERcjg	NOMB.=s
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
redempteur	redempteur	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
En	en	PRE	MORPH=empty
