form	lemma	POS	morph
et	et	CONcoo	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
commande	commander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
changement	changement	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
vie	vie	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
changement	changement	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
propos	propos	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
courage	courage	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Come	comme	PROdem	NOMB.=s
si	si	CONsub	MORPH=empty
l'	le	DETdef	NOMB.=s
home	homme	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
eust	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
delibere	délibérer	ADJqua	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
mettre	mettre	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
mort	mourir	VERppe	NOMB.=s|GENRE=m
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
frere	frère	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
hayne	haine	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
muant	muer	VERppa	NOMB.=s
et	et	CONcoo	MORPH=empty
changeant	changer	VERppa	MORPH=empty
propos	propos	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
vraye	vrai	ADJqua	NOMB.=s|GENRE=f
charite	charité	NOMcom	MODE=ind|PERS.=3|NOMB.=s
le	il	PROper	NOMB.=s|GENRE=m|CAS=r
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
secourir	secourir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
delivrer	délivrer	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
main	main	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
veulent	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tuer	tuer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Ou	ou	CONcoo	MORPH=empty
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
vouloit	vouloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
parolles	parole	NOMcom	NOMB.=p|GENRE=f
ou	ou	CONcoo	MORPH=empty
autrement	autrement	ADVgen	MORPH=empty
mettre	mettre	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
mal	mal	ADVgen	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
tache	tache|tâche	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
procure	procurer	VERcjg	MODE=ind|PERS.=3|NOMB.=s
qu'	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
vive	vivre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
sainctement	saintement	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
seroit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
marry	marrir	NOMcom	NOMB.=s|GENRE=m
qu'	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
fust	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
autre	autre	PROind	NOMB.=s
que	que	CONsub	MORPH=empty
femme	femme	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
bien	bien	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Ceste	ce	DETdem	NOMB.=s|GENRE=f
penitence	pénitence	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	MORPH=empty
necessaire	nécessaire	ADJqua	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
rien	rien	PROind	NOMB.=s
plus	plus	ADVgen	MORPH=empty
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
sommes	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
tous	tout	DETind	NOMB.=p|GENRE=m
amateurs	amateur	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
mesmes	même	ADJind	NOMB.=p
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
noz	notre	DETpos	NOMB.=p|GENRE=m
plaisirs	plaisir	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
haissons	haïr	VERcjg	MODE=ind|NOMB.=p
tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
contrevient	contrevenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
a	à	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=2|NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
ostant	ôter	VERppa	MORPH=empty
ou	ou	CONcoo	MORPH=empty
deffendant	défendre	VERppa	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
aymons	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
.	.	PONfrt	MORPH=empty
Ce	ce	DETdem	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
nous	nous	PROper	PERS.=1|NOMB.=p
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
changer	changer	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
hayr	haïr	VERinf	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
mesme	même	ADJind	NOMB.=s
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
naturellement	naturellement	ADVgen	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
plaict	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
puis	puis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
sommes	être	ADJqua	NOMB.=p
naiz	naître	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
conceuz	concevoir	VERppe	NOMB.=p|GENRE=m
en	en	ADVgen	MORPH=empty
peche	péché	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
mauvais	mauvais	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
nature	nature	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
affection	affection	NOMcom	NOMB.=s|GENRE=f
tire	tirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
mal	mal	ADVgen	GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contraire	contraire	ADJqua	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
suyvant	suivre	VERppa	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
concupiscences	concupiscence	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Lesquelles	lequel	DETint	NOMB.=s|GENRE=f
nous	nous	PROper	PERS.=1|NOMB.=p
fault	falloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
hayr	haïr	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
renoncer	renoncer	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
icelles	icelui	ADJqua	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
avec	avec	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
mesmes	même	ADJind	NOMB.=p
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
nostre	notre	DETpos	PERS.=2|NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
sens	sens	NOMcom	MODE=ind|TEMPS=pst|NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
entendement	entendement	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
/	/	PONfbl	MORPH=empty
aymantz	aimer	VERcjg	PERS.=2|NOMB.=p
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
notre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=m
coeur	cœur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=m
ame	âme	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
sens	sens	NOMcom	MODE=ind|TEMPS=pst|NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
entendement	entendement	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
puissance	puissance	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
vertu	vertu	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Nous	nous	PROper	PERS.=1|NOMB.=p
soubmettantz	soumettre	VERcjg	MODE=ind|PERS.=2|NOMB.=p
a	à	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
saincte	saint	NOMcom	NOMB.=s|GENRE=f
loy	loi	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
commandement	commandement	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
destruisantz	destruisant	VERcjg	MODE=con|PERS.=2|NOMB.=p
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
sienne	sien	PROpos	NOMB.=s|GENRE=f
retirans	retirer	VERppa	NOMB.=p|GENRE=f
nostre	notre	DETpos	PERS.=2|NOMB.=s|GENRE=f
coeur	cœur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
creatures	créature	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
affin	afin	NOMcom	NOMB.=s
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	PROind	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
fiche	fiche|ficher	ADJqua	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
tellement	tellement	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
nulle	nul	DETind	NOMB.=s|GENRE=f
affection	affection	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
demeure	demeurer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en	ADVgen	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
/	/	PONfbl	MORPH=empty
sinon	sinon	ADJqua	NOMB.=s
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Lequel	lequel	DETint	NOMB.=s|GENRE=f
devons	devoir	VERcjg	MODE=ind|PERS.=3|NOMB.=p
aymer	aimer	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
noz	notre	DETpos	NOMB.=p|GENRE=m
prochains	prochain	ADJqua	NOMB.=p|GENRE=m
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
faisant	faire	VERppa	MORPH=empty
bien	bien	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
aydant	aider	VERppa	MORPH=empty
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
nous	nous	PROper	PERS.=1|NOMB.=p
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
commande	commandé	VERppe	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
bien	bien	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
en	en	ADVgen	MORPH=empty
recevant	recevoir	VERppa	MORPH=empty
Jesus	Jésus	NOMcom	NOMB.=p|GENRE=m
nous	nous	PROper	PERS.=1|NOMB.=p
recevons	recevoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
aydant	aider	VERppa	MORPH=empty
a	à	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
necessite	nécessité	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
donnant	donner	VERppa	MORPH=empty
a	à	PRE	MORPH=empty
manger	manger	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
croyent	croire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
en	en	ADVgen	MORPH=empty
Jesuchrist	jesuchrist	NOMpro	NOMB.=s
quand	quand	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
faim	faim	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
boire	boire	VERinf	MORPH=empty
quand	quand	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
soif	soif	ADJqua	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
faisons	faire	VERcjg	NOMB.=p
a	à	PRE	MORPH=empty
iceulx	icelui	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
faisons	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
a	à	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ceste	ce	DETdem	NOMB.=s|GENRE=f
penitence	pénitence	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nouvelle	nouveau	ADJqua	NOMB.=s|GENRE=f
creation	création	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
coeur	cœur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
quand	quand	CONsub	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
nous	nous	PROper	PERS.=1|NOMB.=p
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nouveau	nouveau	ADJqua	NOMB.=s|GENRE=m
coeur	cœur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
demande	demander	VERcjg	MODE=ind|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
prophete	prophète	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
oeuvres	œuvre	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
mort	mort	NOMcom	NOMB.=s|GENRE=m
meurent	mourir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
celles	celui	PROdem	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
vie	vie	NOMcom	NOMB.=s|GENRE=f
surviennent	survenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
autrement	autrement	ADVgen	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
faict	fait	VERcjg	MORPH=empty
/	/	PONfbl	MORPH=empty
dict	dire	VERinf	NOMB.=s
et	et	CONcoo	MORPH=empty
pense	penser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
sans	sans	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
changement	changement	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faict	faire	VERppe	MORPH=empty
par	par	PRE	MORPH=empty
foy	foi	NOMcom	NOMB.=s|GENRE=m
(	(	PONfrt	MORPH=empty
quand	quand	CONsub	MORPH=empty
sommes	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
uniz	uni	PRE	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
inserez	insérer	VERcjg	PERS.=2|NOMB.=p
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
bonne	bon	ADJqua	NOMB.=s|GENRE=f
racine	racine	NOMcom	NOMB.=s|GENRE=f
Jesus	Jésus	NOMpro	NOMB.=p|GENRE=m
)	)	PONpdr	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
peche	pécher	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
abomination	abomination	NOMcom	NOMB.=s|GENRE=f
devant	devant	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
combien	combien	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
beau	beau	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m
devant	devant	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
apres	après	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
changement	changement	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
penitence	pénitence	NOMcom	NOMB.=s|GENRE=f
tout	tout	PROind	NOMB.=s|GENRE=m
proffite	profiter	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
puis	puis	ADVgen	NOMB.=s
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
racine	racine	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bonne	bon	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
renouvellee	renouveler	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
foy	foi	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Des	de_le	PRE.DETdef	NOMB.=p
bonnes	bon	ADJqua	NOMB.=p|GENRE=f
oeuvres	œuvre	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Chapitre	chapitre	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
xxi	xxi	NOMcom	NOMB.=s
.	.	PONfrt	MORPH=empty
LEs	le	DETdef	NOMB.=p|GENRE=m
bonnes	bon	ADJqua	NOMB.=p|GENRE=m
oeuvres	œuvre	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
combien	combien	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
soient	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
commandees	commander	VERppe	NOMB.=p|GENRE=f
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
loy	loi	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
/	/	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
viennent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
pas	pas	ADVneg	MORPH=empty
d'	de	PRE	MORPH=empty
icelle	icelui	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
faictes	faire	VERppe	NOMB.=p|GENRE=f
par	par	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
vertu	vertu	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
vertu	vertu	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
foy	foi	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
puissance	puissance	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
habitant	habitant	VERppa	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
par	par	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
quand	quand	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
escrit	écrire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
saincte	saint	NOMcom	NOMB.=s|GENRE=f
loy	loi	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
vie	vie	NOMcom	NOMB.=s|GENRE=f
en	en	ADVgen	MORPH=empty
noz	notre	DETpos	NOMB.=p|GENRE=m
coeurs	cœur	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
donnant	donner	VERppa	MORPH=empty
nouveau	nouveau	ADJqua	NOMB.=s|GENRE=m
coeur	cœur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
lequel	lequel	DETint	NOMB.=s|GENRE=f
pleinement	pleinement	ADVgen	MORPH=empty
suyt	suivre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu'	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
commande	commandé	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pourtant	pourtant	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
