form	lemma	POS	morph
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
appelle	appeler	ADJqua	NOMB.=s|GENRE=f
pere	père	NOMcom	NOMB.=s|GENRE=m
des	de_le	DETndf	NOMB.=p|GENRE=f
peres	père	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
universel	universel	ADJqua	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
prince	prince	NOMcom	NOMB.=s|GENRE=m
sur	sur	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
l'	le	DETdef	NOMB.=s|GENRE=f
eglise	église	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
souverain	souverain	ADJqua	NOMB.=s|GENRE=m
pontife	pontife	ADJqua	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sur	sur	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
pontifes	pontife	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
duquel	de_lequel	VERcjg	PERS.=3|NOMB.=s
comme	comme	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
teste	tête	NOMcom	NOMB.=s|GENRE=f
iceulx	icelui	ADJqua	NOMB.=p|GENRE=f
comme	comme	CONsub	MORPH=empty
membres	membre	NOMcom	NOMB.=p|GENRE=m
descendent	descendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	NOMB.=s|GENRE=n
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plenitude	plénitude	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
duquel	de_lequel	VERcjg	PERS.=3|NOMB.=s
tous	tout	PROind	NOMB.=p|GENRE=m
prennent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
lesquelz	lequel	PROrel	NOMB.=p
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
appelle	appeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	ADVgen	MORPH=empty
partie	partie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
soing	soin	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
non	non	ADVneg	MORPH=empty
point	point	ADVneg	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plenitude	plénitude	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
puissance	puissance	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Cestuy	ce	NOMpro	NOMB.=s
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Melchisedec	melchisedec	NOMpro	NOMB.=s|GENRE=f
duquel	de_lequel	ADJqua	NOMB.=s|GENRE=m
l'	le	DETdef	NOMB.=s|GENRE=f
office	office	NOMcom	NOMB.=s|GENRE=m
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
compare	comparer	NOMcom	NOMB.=s|GENRE=m
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
aultres	autre	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
lib	lib	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
ii	ii	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
rationalis	@latin	NOMcom	NOMB.=s|GENRE=m
divinorum	@latin	ADJqua	NOMB.=s|GENRE=m
officiorum	@latin	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
de	de	PRE	MORPH=empty
ministris	ministris	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
contraire	contraire	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Ephe	Éphe	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
4	4	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
Colos	colos	PROdem	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
2	2	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
1	1	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
Pet	pet	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
5	5	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
Matth	Matth	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
23	23	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
Jo	Jou	PROper	PERS.=1|NOMB.=s|CAS=n
.	.	PONfrt	MORPH=empty
1	1	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
Heb	Heb	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
5	5	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
¶	¶	NOMcom	MORPH=empty
O	ô	INJ	MORPH=empty
pasteur	pasteur	NOMcom	NOMB.=s|GENRE=m
idole	idole	ADJqua	NOMB.=s|GENRE=m
delaissant	délaisser	VERppa	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
troupeau	troupeau	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
le	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
glaive	glaive	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bras	bras	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
iceluy	icelui	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
sur	sur	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
oeil	œil	NOMcom	NOMB.=s|GENRE=m
dextre	dextre	PRE	NOMB.=s
/	/	PONfbl	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
bras	bras	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
seicheresse	seicheresse	NOMcom	NOMB.=s|GENRE=f
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
sec	sec	ADJqua	PERS.=3|NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
oeil	œil	NOMcom	NOMB.=s|GENRE=m
dextre	dextre	PROcar	NOMB.=s
de	de	PRE	MORPH=empty
cecite	cécite	NOMcom	NOMB.=s|GENRE=f
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
obtenebre	obtenibre	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
obscurcy	obscurcir	ADJqua	NOMB.=s
.	.	PONfrt	MORPH=empty
Zacha	zacha	VERcjg	MODE=ind|NOMB.=s
.	.	PONfrt	MORPH=empty
11	11	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
¶	¶	PRE	MORPH=empty
Ceste	ce	DETdem	NOMB.=s|GENRE=f
idole	idole	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
se	se	PROper	PERS.=3
faict	faire	VERcjg	PERS.=3
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
pas	pas	ADVgen	MORPH=empty
porter	porter	VERinf	MORPH=empty
comme	comme	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Sainct	saint	NOMcom	NOMB.=s|GENRE=m
Prophete	prophète	NOMpro	NOMB.=s|GENRE=m
Hieremie	Hiéremie	NOMpro	NOMB.=s|GENRE=f
recite	réciter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
des	un	PRE.DETdef	NOMB.=p|GENRE=f
idoles	idole	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Hiere	Hyère	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
10	10	INJ	NOMB.=s
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
tant	tant	ADVgen	MORPH=empty
s'	se	PROper	PERS.=3
eslieve	élever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
n'	ne	ADVneg	MORPH=empty
estre	être	VERinf	MORPH=empty
point	point	ADVneg	MORPH=empty
homme	homme	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
de	de	PRE	MORPH=empty
electione	électione	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
in	in	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
vi	vi	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
c	c	PONpdr	MORPH=empty
.	.	PONfrt	MORPH=empty
fundamenta	@latin	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
qu'	que	PROrel	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
regarde	regarder	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
glose	glose	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
orgueilleux	orgueilleux	ADJqua	NOMB.=s|GENRE=m
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
glose	glose	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
proeme	prome	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
clementines	clementin	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
commence	commencer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Joannes	joannes	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
papa	papa	NOMcom	NOMB.=s|GENRE=m
est	@latin	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
admirabile	admirabile	ADJqua	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
papa	@latin	NOMcom	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
super	@latin	VERinf	MORPH=empty
mundi	@latin	ADJqua	NOMB.=s|GENRE=m
etc	@latin	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Qui	qui	PROrel	MORPH=empty
maxima	@latin	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
rerum	@latin	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
nec	@latin	ADVgen	NOMB.=s
deus	@latin	ADJcar	MORPH=empty
es	en_le	VERcjg	NOMB.=p
nec	@latin	DETndf	NOMB.=s|GENRE=f
homo	@latin	ADVgen	GENRE=m
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
homme	homme	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
pape	pape	NOMcom	NOMB.=s|GENRE=m
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
homme	homme	NOMcom	NOMB.=s
/	/	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donc	donc	ADVgen	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	ADVgen	NOMB.=s|GENRE=m
contraire	contraire	ADJqua	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
vray	vrai	ADJqua	NOMB.=s|GENRE=m
Antechrist	antechrist	NOMpro	NOMB.=s
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ung	un	NOMcom	NOMB.=s|GENRE=m
droict	droit	ADVgen	MORPH=empty
diable	diable	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
¶	à	INJ	MORPH=empty
Chrestiens	chrétien	NOMpro	NOMB.=p
pour	pour	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
regardez	regardé	VERcjg	MODE=imp|PERS.=2|NOMB.=p
ce	ce	DETdem	NOMB.=s|GENRE=m
pape	pape	NOMcom	NOMB.=s|GENRE=m
vray	vrai	ADJqua	NOMB.=s|GENRE=m
filz	fil	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
perdition	perdition	NOMcom	NOMB.=s|GENRE=f
comment	comment	ADVsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
imitateur	imitateur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
en	en	ADVgen	MORPH=empty
portant	porter	VERppa	MORPH=empty
persecutions	persécution	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	NOMB.=s
veu	voir	VERcjg	MODE=ind|TEMPS=psp|NOMB.=s|GENRE=m
l'	le	DETdef	NOMB.=s|GENRE=f
orrible	orrible	ADJqua	NOMB.=s|GENRE=f
peine	peine	NOMcom	NOMB.=s|GENRE=f
qu'	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ordonne	ordonner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contre	contre	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
quelque	quelque	DETind	NOMB.=s|GENRE=m
chose	chose	NOMcom	NOMB.=s|GENRE=f
contre	contre	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
cardinaulx	cardinal	NOMcom	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
legatz	légat	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
in	in	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
vi	vi	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
de	de	PRE	MORPH=empty
penis	pénis	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
c	c	PONpdr	MORPH=empty
.	.	PONfrt	MORPH=empty
felicis	@latin	NOMcom	NOMB.=p|GENRE=m
recorditionis	@latin	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
17	17	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
q	que	PONfbl	MORPH=empty
.	.	PONfrt	MORPH=empty
4	4	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
quis	quérir	PROper	NOMB.=s
suadente	suadent	ADJqua	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
semblables	semblable	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
que	que	PROrel	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tant	tant	ADVgen	MORPH=empty
seulement	seulement	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
deffendre	défendre	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
pape	pape	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
siens	sien	PROpos	PERS.=1|NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
affin	afin	NOMcom	NOMB.=s|GENRE=m
qu'	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
ayent	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
aucune	aucun	DETind	NOMB.=s|GENRE=f
croix	croix	NOMcom	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
adorent	adorer	VERcjg	MODE=ind|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
leur	il	PROper	PERS.=3|NOMB.=p|CAS=i
servent	servir	VERcjg	MODE=ind|PERS.=3|NOMB.=p
comme	comme	CONsub	MORPH=empty
a	à	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
¶	¶	NOMcom	MORPH=empty
Quand	quand	CONsub	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
idole	idole	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
portee	porter	VERppe	NOMB.=s|GENRE=f
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
bastonniers	bâtonnier	NOMcom	NOMB.=p|GENRE=m
vont	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
devant	devant	PRE	MORPH=empty
et	et	CONcoo	MORPH=empty
crient	crier	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
mettez	mettre	VERcjg	MODE=ind|PERS.=2|NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p
a	à	PRE	MORPH=empty
genoulx	genou	ADJqua	NOMB.=p|GENRE=m
devant	devant	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
avoir	avoir	VERinf	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
benediction	bénédiction	NOMcom	NOMB.=s|GENRE=f
/	/	PONpdr	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
signe	signe	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
croix	croix	NOMcom	NOMB.=s|GENRE=f
qu'	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
faict	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
main	main	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
si	si	ADVgen	MORPH=empty
benedicere	bénédicère	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
benedictio	bénédictio	ADJqua	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
fust	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
signer	signer	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
non	non	ADVgen	MORPH=empty
bien	bien	ADVgen	MORPH=empty
dire	dire	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
bien	bien	ADVgen	MORPH=empty
parler	parler	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
en	en	ADVgen	MORPH=empty
quoy	quoi	PROrel	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
asnes	âne	NOMcom	NOMB.=p|GENRE=m
peuvent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
entendre	entendre	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
grosse	gros	NOMcom	NOMB.=s|GENRE=f
asnerie	asnerie	VERppe	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
pape	pape	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
des	un	PRE.DETdef	NOMB.=p
evesques	évêque	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
ainsi	ainsi	ADVgen	MORPH=empty
abuse	abuser	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
si	si	CONsub	MORPH=empty
aucun	aucun	PROind	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
se	se	PROper	PERS.=3
met	mettre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
genoulx	genou	ADJqua	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
frappe	frappe	ADJqua	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
s'	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
adorer	adorer	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
beste	bête	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
brusle	brûler	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
O	ô	INJ	MORPH=empty
Jesus	Jésus	VERcjg	MODE=imp|NOMB.=p
vray	vrai	ADJqua	NOMB.=s|GENRE=m
filz	fil	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
tous	tout	DETind	NOMB.=p|GENRE=m
Apostres	apôtre	ADJqua	NOMB.=p|GENRE=m
sainctz	saint	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
pourquoy	pourquoi	ADVgen	GENRE=m
n'	ne	ADVneg	MORPH=empty
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p
faict	faire	VERinf	MORPH=empty
brusler	brûler	VERinf	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
maulx	mal	NOMcom	NOMB.=p|GENRE=f
vous	vous	PROper	PERS.=2|NOMB.=p
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
dit	dire	VERppe	NOMB.=s|GENRE=m
voire	voire	VERinf	MORPH=empty
faict	faire	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Helas	hélas	INJ	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
faisiez	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
prieres	prière	NOMcom	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
voz	votre	DETpos	PERS.=2|NOMB.=p|GENRE=m
ennemys	ennemi	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ou	ou	PROrel	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Pape	pape	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
siens	sien	PROpos	PERS.=1|NOMB.=p|GENRE=m
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
brusler	brûler	VERinf	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
amys	ami	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
