form	lemma	POS	morph
foulant	fouler	VERppa	NOMB.=p|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
pasture	pâture	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
brebis	brebis	NOMcom	NOMB.=p|GENRE=f
/	/	PONpdr	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contenue	contenir	VERppe	NOMB.=s|GENRE=f
en	en	ADVgen	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
marchant	marcher	VERppa	NOMB.=s|GENRE=f
sus	sus	ADVgen	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
piedz	pied	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
icelle	cil	PROdem	NOMB.=s|GENRE=f|CAS=i
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=m|CAS=n
traictez	traiter	VERcjg	MODE=ind|TEMPS=pst|PERS.=5|NOMB.=p
cruellement	cruellement	ADVgen	MORPH=empty
voz	votre	DETpos	NOMB.=p|GENRE=m
freres	frère	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
troublant	troubler	VERppa	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
frappant	frapper	VERppa	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
voz	votre	DETpos	PERS.=5|NOMB.=p|GENRE=f
cornes	corne	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
en	en	ADVgen	MORPH=empty
usez	user	VERcjg	MODE=imp|PERS.=5|NOMB.=p
a	à	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=i
qu'	que	PROrel	NOMB.=s|GENRE=n|CAS=r
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ordonnee	ordonner	VERppe	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
donner	donner	VERinf	MORPH=empty
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
gloire	gloire	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
seul	seul	ADJqua	NOMB.=s|GENRE=m
Dieu	Dieu	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
arrester	arrêter	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
aucune	aucun	DETind	NOMB.=s|GENRE=f
creature	créature	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
ne	ni	ADVneg	MORPH=empty
mettre	mettre	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
salut	salut	NOMcom	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=i
que	que	CONsub	MORPH=empty
en	en	ADVgen	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
estimer	estimer	VERinf	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
Faictes	faire	VERcjg	MODE=imp|PERS.=5|NOMB.=p
que	que	CONsub	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m|CAS=n
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=m|CAS=i
serve	servir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
charite	charité	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
a	à	PRE	MORPH=empty
garder	garder	VERinf	MORPH=empty
amitie	amitié	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
paix	paix	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
concorde	concorder	VERcjg	NOMB.=s|GENRE=f
avec	avec	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m|CAS=i
/	/	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
Aprenez	apprendre	VERcjg	MODE=imp|PERS.=5|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
benignite	bénignité	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
doulceur	douceur	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
sauveur	sauveur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
non	non	ADVneg	MORPH=empty
point	point	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
cruaulte	cruauté	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
rage	rage	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Pharisiens	pharisien	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Tachez	tâcher	VERcjg	MODE=imp|PERS.=5|NOMB.=p
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
destruction	destruction	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
vices	vice	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
pechez	péché	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
salut	salut	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
pecheurs	pêcheur	NOMcom	NOMB.=p|GENRE=m
en	en	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
doulceur	douceur	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Administrez	administrer	VERcjg	MODE=imp|PERS.=5|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f
corrections	correction	NOMcom	NOMB.=p|GENRE=f
ameres	amer	ADJqua	NOMB.=p|GENRE=f
en	en	ADVgen	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
charite	charité	NOMcom	NOMB.=s|GENRE=f
(	(	PONpga	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=n|CAS=n
desplait	déplaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
paovre	pauvre	ADJqua	NOMB.=s|GENRE=m
pecheur	pêcheur	NOMcom	NOMB.=s|GENRE=m
)	)	PONpdr	MORPH=empty
puisant	puiser	VERppa	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
prenant	prendre	VERppa	NOMB.=s|GENRE=m
tousjours	toujours	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
es	en_le	PRE.DETdef	MORPH=empty
maladies	maladie	NOMcom	NOMB.=p|GENRE=f
fort	fort	ADVgen	MORPH=empty
dangereuses	dangereux	ADJqua	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
mortelles	mortel	ADJqua	NOMB.=p|GENRE=f
ne	ne	ADVneg	MORPH=empty
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aller	aller	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
volee	volé	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
user	user	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
bons	bon	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
propres	propre	ADJqua	NOMB.=p|GENRE=m
remedes	remède	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	MORPH=empty
en	en	ADVgen	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
affaire	affaire	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
salut	salut	NOMcom	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=i
qui	qui	PROrel	NOMB.=s|GENRE=n|CAS=n
touche	toucher	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f
ame	âme	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
proposer	proposer	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
choses	chose	NOMcom	NOMB.=p|GENRE=f
tres	très	ADVgen	MORPH=empty
certaines	certain	ADJqua	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
lesquelles	lequel	PROrel	NOMB.=s|GENRE=f|CAS=r
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
prend	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
tant	tant	ADVgen	MORPH=empty
seulement	seulement	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f|CAS=n
contient	contenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
conseil	conseil	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
volunte	volonté	VERcjg	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Nul	nul	PROind	NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
espargne	épargner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
ayder	aider	VERinf	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
prochain	prochain	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Nul	nul	PROind	NOMB.=s|GENRE=m|CAS=n
aussi	aussi	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
rejecte	rejeter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f
admonition	admonition	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
conseil	conseil	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
aultruy	autrui	PROind	NOMB.=s|GENRE=n|CAS=i
:	:	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m|CAS=n
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
prouve	prouver	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
qu'	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
tienne	tenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=r
qu'	que	PROrel	NOMB.=s|GENRE=n|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bon	bon	ADJqua	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
qu'	que	CONcoo	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
rejecte	rejeter	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=n|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mauvais	mauvais	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Non	non	ADVneg	MORPH=empty
point	point	ADVneg	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=n
nous	nous	PROper	PERS.=4|NOMB.=p|GENRE=m|CAS=i
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
comme	comme	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
escripture	écriture	ADJqua	NOMB.=s|GENRE=f
monstre	montrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu'	que	CONcoo	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
doibt	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
recevoir	recevoir	VERinf	MORPH=empty
ou	ou	CONcoo	MORPH=empty
rejecter	rejeter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Pourtant	pourtant	ADVgen	MORPH=empty
congnoissant	connaître	VERppa	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
debteur	detteur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
tenu	tenir	VERppe	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m|CAS=i
de	de	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=i
que	que	PROrel	NOMB.=s|GENRE=n|CAS=r
nostre	notre	DETpos	PERS.=4|NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	mettre	VERppe	NOMB.=x|GENRE=x
en	en	ADVgen	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
/	/	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bien	bien	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
proffit	profit	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
salut	salut	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
ung	un	DETind	NOMB.=s|GENRE=m
chascun	chacun	PROind	NOMB.=s|GENRE=m|CAS=i
(	(	PONpga	MORPH=empty
ne	ne	ADVneg	MORPH=empty
voulant	vouloir	VERppa	NOMB.=s|GENRE=m
nuyre	nuire	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
personne	personne	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
desirant	désirer	VERppa	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
gloire	gloire	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
seul	seul	ADJqua	NOMB.=s|GENRE=m
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
)	)	PONpdr	MORPH=empty
a	à	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
offre	offrir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
presente	présenter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que	PROrel	NOMB.=s|GENRE=m|CAS=r
nostre	notre	DETpos	PERS.=4|NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donne	donner	VERppe	NOMB.=x|GENRE=x
/	/	PONfbl	MORPH=empty
priant	prier	VERppa	NOMB.=s|GENRE=m
ung	un	DETind	NOMB.=s|GENRE=m
chascun	chacun	PROind	NOMB.=s|GENRE=m|CAS=r
pour	pour	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
amour	amour	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
iceluy	cil	PROdem	NOMB.=s|GENRE=m|CAS=i
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
nous	nous	PROper	PERS.=4|NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tant	tant	ADVgen	MORPH=empty
ayme	aimer	NOMcom	NOMB.=x|GENRE=x
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donne	donner	VERppe	NOMB.=x|GENRE=x
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
seul	seul	ADJqua	NOMB.=s|GENRE=m
filz	fil	NOMcom	NOMB.=p|GENRE=m
tres	très	ADVgen	MORPH=empty
chier	cher	ADJqua	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
nous	nous	PROper	PERS.=4|NOMB.=p|GENRE=m|CAS=i
/	/	PONfbl	MORPH=empty
qu'	que	CONsub	MORPH=empty
en	en	ADVgen	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
diligence	diligence	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
ardente	ardent	ADJqua	NOMB.=s|GENRE=f
affection	affection	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
congnoistre	connaître	VERinf	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
en	en	ADVgen	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f|CAS=i
gist	gésir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
examine	examiner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=r
qu'	qui	PROrel	NOMB.=s|GENRE=n|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contenu	contenir	VERppe	NOMB.=s|GENRE=m
icy	ici	ADVgen	MORPH=empty
selon	selon	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
loy	loi	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
selon	selon	VERcjg	TEMPS=pst
le	le	DETdef	NOMB.=s|GENRE=m
jugement	jugement	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Priant	prier	VERppa	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
tout	tout	ADVgen	MORPH=empty
plein	plein	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
misericorde	miséricorde	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
qu'	que	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vueille	vouloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
clairement	clairement	ADVgen	MORPH=empty
monstrer	montrer	VERinf	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
science	science	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
congnoissance	connaissance	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
paovre	paovre	ADJqua	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
chassant	chasser	VERppa	NOMB.=s|GENRE=m
toutes	tout	DETind	NOMB.=p|GENRE=f
tenebres	ténèbre	NOMcom	NOMB.=p|GENRE=f
d'	de	PRE	MORPH=empty
erreur	erreur	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
soleil	soleil	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
justice	justice	NOMcom	NOMB.=s|GENRE=f
nostre	notre	DETpos	PERS.=4|NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
vraye	vrai	ADJqua	NOMB.=s|GENRE=f
lumiere	lumière	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
illuminant	illuminer	VERppa	NOMB.=s|GENRE=m
