form	lemma	POS	morph
gros	gros	ADJqua	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
furieux	furieux	ADJqua	NOMB.=p|GENRE=m
larrons	larron	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
insatiables	insatiable	ADJqua	NOMB.=p|GENRE=m
loupz	loup	NOMcom	NOMB.=p|GENRE=m
ravissans	ravissant	VERppa	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Ne	ne	ADVneg	MORPH=empty
seroit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pas	pas	ADVneg	MORPH=empty
juge	juge	NOMcom	NOMB.=s|GENRE=m
trompeur	trompeur	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
larron	larron	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
celuy	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
vendroit	vendre	VERcjg	MODE=con|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
sienne	sien	PROpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
?	?	PONfrt	MORPH=empty
ou	ou	CONcoo	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
subtil	subtil	ADJqua	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
or	or	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
argent	argent	NOMcom	NOMB.=s|GENRE=m
vendroit	vendre	VERcjg	MODE=con|PERS.=3|NOMB.=s
estain	étain	NOMcom	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
cuyvre	cuivre	NOMcom	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
acheteur	acheteur	NOMcom	NOMB.=s|GENRE=m
seroit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pas	pas	ADVneg	MORPH=empty
trompe	tromper	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
deceu	décevoir	VERppe	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	MORPH=empty
certes	certes	ADVgen	MORPH=empty
(	(	PONfrt	MORPH=empty
long	long	ADJqua	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
)	)	PONpdr	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
detriment	détriment	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
ames	âme	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
des	un	PRE.DETdef	NOMB.=p|GENRE=m
corps	corps	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
biens	bien	NOMcom	NOMB.=p|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
pouvre	pauvre	ADJqua	NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
nous	nous	PROper	PERS.=4|NOMB.=p|GENRE=m|CAS=i
en	en	PROadv	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
prins	prendre	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
quand	quand	CONsub	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
fideles	fidèle	ADJqua	NOMB.=p|GENRE=m
serviteurs	serviteur	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
debvoient	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=6|NOMB.=p
conduire	conduire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
enseigner	enseigner	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
pouvre	pauvre	ADJqua	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
voye	voie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
salut	salut	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
entrez	entrer	VERppe	NOMB.=p|GENRE=m
non	non	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
lhuys	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Jesuchrist	Jésus-Christ	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
violence	violence	NOMcom	NOMB.=s|GENRE=f
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
monte	monter	VERppe	NOMB.=x|GENRE=x
par	par	PRE	MORPH=empty
autre	autre	ADJind	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
faulx	faux	ADJqua	NOMB.=p|GENRE=m
imposteurs	imposteur	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
(	(	PONfrt	MORPH=empty
comme	comme	CONsub	MORPH=empty
sainct	saint	ADJqua	NOMB.=s|GENRE=m
Pierre	Pierre	NOMpro	NOMB.=s|GENRE=f
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
)	)	PONfrt	MORPH=empty
maistres	maître	NOMcom	NOMB.=p|GENRE=m
mensongiers	mensonger	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
introduisans	introduire	VERppa	NOMB.=p|GENRE=m
sectes	secte	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
perdition	perdition	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
renonceans	renoncer	VERppa	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
racheptez	racheter	VERppe	NOMB.=x|GENRE=x
/	/	PONfbl	MORPH=empty
blasphemans	blasphémer	VERppa	NOMB.=p|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
voye	voie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
lesquelz	lequel	PROrel	NOMB.=p|GENRE=m|CAS=n
en	en	ADVgen	MORPH=empty
avarice	avarice	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
sainctes	saint	ADJqua	NOMB.=p|GENRE=f
parolles	parole	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
nous	nous	PROper	PERS.=4|NOMB.=p|GENRE=m|CAS=i
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
marchande	marchander	VERppe	NOMB.=x|GENRE=x
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
telz	tel	PROind	NOMB.=p|GENRE=m
ouvriers	ouvrier	NOMcom	NOMB.=p|GENRE=m
d'	de	PRE	MORPH=empty
iniquite	iniquité	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
riens	rien	PROind	NOMB.=p|GENRE=n
oublie	oublier	VERppe	NOMB.=x|GENRE=x
/	/	PONfbl	MORPH=empty
riens	rien	ADVneg	MORPH=empty
obmis	omettre	VERppe	NOMB.=x|GENRE=x
/	/	PONfbl	MORPH=empty
riens	rien	ADVneg	MORPH=empty
delaisse	délaissé	VERppe	NOMB.=x|GENRE=x
/	/	PONfbl	MORPH=empty
dequoy	de_quoi	VERcjg	NOMB.=p
par	par	PRE	MORPH=empty
cauteleuses	cauteleux	ADJqua	NOMB.=p|GENRE=f
inventions	invention	NOMcom	NOMB.=p|GENRE=f
ne	ne	ADVneg	MORPH=empty
ayent	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
marchande	marchander	VERppe	NOMB.=x|GENRE=x
a	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
vouloir	vouloir	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
esprit	esprit	NOMcom	NOMB.=s|GENRE=m
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
sceut	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
comprendre	comprendre	VERinf	MORPH=empty
ne	ne	ADVneg	MORPH=empty
langue	langue	NOMcom	NOMB.=s|GENRE=f
declarer	déclarer	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
marchez	marché	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
si	si	ADVgen	MORPH=empty
grande	grand	ADJqua	NOMB.=s|GENRE=f
abisme	abîme	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
prodigieuse	prodigieux	ADJqua	NOMB.=s|GENRE=f
multitude	multitude	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
aucuns	aucun	ADJind	NOMB.=p|GENRE=m
pointz	point	NOMcom	NOMB.=p|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=n
nous	nous	PROper	PERS.=4|NOMB.=s|GENRE=m|CAS=i
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
toucher	toucher	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
laissans	laisser	VERppa	NOMB.=p|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
residu	résidu	NOMcom	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
penser	penser	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
a	à	PRE	MORPH=empty
gens	gens	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
subtil	subtil	ADJqua	NOMB.=s|GENRE=m
entendement	entendement	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ces	ce	DETdem	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
dont	dont	PROrel	NOMB.=p|GENRE=m|CAS=i
icy	ici	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
question	question	NOMcom	NOMB.=s|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
cauteleux	cauteleux	ADJqua	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
merveilles	merveille	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tant	tant	ADVgen	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
multiplie	multiplier	VERppe	NOMB.=x|GENRE=x
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
marchandise	marchandise	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ouvraige	ouvrage	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
qu'	que	PROrel	NOMB.=p|GENRE=m|CAS=r
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
laisse	laisser	VERppe	NOMB.=x|GENRE=x
ville	vil	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
village	village	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
montaigne	montagne	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
valle	vallée	NOMcom	NOMB.=s|GENRE=f
/	/	ADVgen	MORPH=empty
qu'	que	PROrel	NOMB.=p|GENRE=m|CAS=r
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
ayent	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
remply	remplir	VERppe	NOMB.=x|GENRE=x
de	de	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
bouticques	boutique	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Oncques	onques	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
furent	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=6|NOMB.=p
plus	plus	ADVgen	MORPH=empty
fins	fin	ADJqua	NOMB.=p|GENRE=m
regnardz	renard	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
mis	mettre	VERppe	NOMB.=x|GENRE=x
soubz	sous	ADVgen	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
grippe	grippe	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
mieulx	mieux	ADVgen	MORPH=empty
demener	démener	VERinf	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
practique	pratique	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
donnent	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
a	à	PRE	MORPH=empty
entendre	entendre	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
cas	cas	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tres	très	ADVgen	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
bien	bien	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
plus	plus	ADVgen	MORPH=empty
ne	ne	ADVgen	MORPH=empty
moins	moins	ADVgen	MORPH=empty
que	que	PROrel	NOMB.=s|GENRE=m|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f
faulce	faux	NOMcom	NOMB.=s|GENRE=f
royne	reine	NOMcom	NOMB.=s|GENRE=f
Jesabel	Jézabel	NOMpro	NOMB.=s|GENRE=f
paingnoit	peindre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
yeulx	œil	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
face	face	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
couleur	couleur	NOMcom	NOMB.=s|GENRE=f
rouge	rouge	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
aultres	autre	ADJind	NOMB.=p|GENRE=f
farderies	farderie	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
sembler	sembler	VERinf	MORPH=empty
belle	beau	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
convoiteux	convoiteux	ADJqua	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
gloire	gloire	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
avaricieux	avaricieux	ADJqua	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
fardent	farder	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
ouvraige	ouvrage	NOMcom	NOMB.=s|GENRE=m
attribuans	attribuer	VERppa	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
eulx	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=i
mesmes	même	ADJind	NOMB.=p|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	NOMB.=s|GENRE=n|CAS=r
appartient	appartenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
seul	seul	ADJqua	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
justice	justice	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
vertu	vertu	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
sapience	sapience	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
pardon	pardon	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
misericorde	miséricorde	NOMpro	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
remission	rémission	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
peche	péché	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
ayans	avoir	VERppa	NOMB.=p|GENRE=f
tousjours	toujours	ADVgen	MORPH=empty
en	en	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
bouche	bouche	NOMcom	NOMB.=s|GENRE=f
sire	sire	NOMcom	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
graces	grâce	NOMcom	NOMB.=p|GENRE=f
a	à	PRE	MORPH=empty
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
dieu	dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
autorite	autorité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
dieu	dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
sainct	saint	NOMcom	NOMB.=s|GENRE=m
Pierre	Pierre	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
sainct	saint	NOMcom	NOMB.=s|GENRE=m
Paul	Paul	NOMpro	NOMB.=s|GENRE=m
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Voyla	voilà	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
fard	fard	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
paincture	peinture	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
malice	malice	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
aultrement	autrement	ADVgen	MORPH=empty
ilz	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=n
scaivent	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
bien	bien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
eulx	il	NOMcom	NOMB.=p|GENRE=m
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
tiendroit	tenir	VERcjg	MODE=con|PERS.=3|NOMB.=s
compte	compte	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
cas	cas	NOMcom	NOMB.=s|GENRE=m
tantost	tantôt	ADJqua	NOMB.=s
seroit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
ruine	ruine	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
marchandant	marchander	VERppa	MORPH=empty
font	faire	VERcjg	MODE=ind|PERS.=3|NOMB.=p
bonne	bon	ADJqua	NOMB.=s|GENRE=f
myne	myne	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
se	se	PROper	PERS.=3
desguisent	déguiser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
communement	communément	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
ayans	avoir	VERcjg	PERS.=1|NOMB.=s
quasi	quasi	ADVgen	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
teste	tête	NOMcom	NOMB.=s|GENRE=f
plumee	plumer	ADJqua	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
tondue	tondre	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
pelee	pelée	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
pourtant	pourtant	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
escript	écrire	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
que	que	PROrel	MORPH=empty
nul	nul	PROind	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
pourra	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
eulx	il	PROper	PERS.=1|NOMB.=p|GENRE=m
marchander	marchander	VERinf	MORPH=empty
s'	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
marcque	marcque	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
beste	bête	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ilz	il	ADVgen	MORPH=empty
marchandent	marchander	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	ADVneg	MORPH=empty
ilz	il	DETpos	PERS.=3|NOMB.=p|GENRE=m
traficquent	trafiquer	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
vendent	vendent	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
revendent	revendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	DETpos	PERS.=3|NOMB.=p|GENRE=m
changent	changer	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
permutent	permutent	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
rechangent	rechanger	NOMcom	NOMB.=p
/	/	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
ensemble	ensemble	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
grand	grand	ADJqua	NOMB.=s|GENRE=m
sorte	sorte	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
faire	faire	VERinf	MORPH=empty
apprennent	apprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
ungz	un	PRE	NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
aultres	autre	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
