form	lemma	POS	morph
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
commanda	commander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Que	que	CONsub	MORPH=empty
a	à	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
prescha	prêcher	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Parmy	parmi	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
territoire	territoire	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Puis	puis	ADVgen	NOMB.=s
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
presche	prêcher	VERppe	NOMB.=x|GENRE=x
ainsi	ainsi	ADVgen	MORPH=empty
Ses	son	DETpos	NOMB.=p|GENRE=m
disciples	disciple	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
aussi	aussi	ADVgen	MORPH=empty
Ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
par	par	PRE	MORPH=empty
saincte	saint	ADJqua	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
Tesmoingne	témoigner	VERppe	NOMB.=x|GENRE=x
tout	tout	DETind	NOMB.=s|GENRE=m
cecy	ceci	PROdem	NOMB.=s|GENRE=n
/	/	PONTfbl	MORPH=empty
Par	par	PRE	MORPH=empty
quelz	lequel	DETrel	NOMB.=p|GENRE=m
escriptz	écrire	NOMcom	NOMB.=p|GENRE=m
icy	ici	ADVgen	MORPH=empty
En	en	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
prens	prendre	VERcjg	MODE=imp|PERS.=2|NOMB.=s
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
pasture	pâture	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
dernier	dernier	ADJord	NOMB.=s|GENRE=m
poinct	point	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Celuy	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
croyt	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
En	en	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
/	/	PONTfbl	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
conscience	conscience	NOMcom	NOMB.=s|GENRE=f
Le	le	DETdef	NOMB.=s|GENRE=m
vers	vers	NOMcom	NOMB.=s|GENRE=m
tousjours	toujours	ADVgen	MORPH=empty
le	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
point	point	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
feu	feu	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
pas	pas	ADVneg	MORPH=empty
n'	ne	ADVneg	MORPH=empty
estaint	éteindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Par	par	PRE	MORPH=empty
divine	divin	ADJqua	NOMB.=s|GENRE=f
sentence	sentence	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Chanson	chanson	NOMcom	NOMB.=s|GENRE=f
nouvelle	nouveau	ADJqua	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Messe	messe	NOMcom	NOMB.=s|GENRE=f
desesperee	désespérer	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
enragee	enrager	VERppe	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
voyant	voir	VERppa	NOMB.=x|GENRE=x
approcher	approcher	VERinf	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
horrible	horrible	ADJqua	NOMB.=s|GENRE=f
ruyne	ruine	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Sur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
chant	chant	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
grant	grand	ADJqua	NOMB.=s|GENRE=m
tort	tort	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
paovrette	pauvrette	NOMcom	NOMB.=s|GENRE=f
endure	endurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
Est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
tort	tort	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
messe	messe	NOMcom	NOMB.=s|GENRE=f
tant	tant	ADVgen	MORPH=empty
dure	dur	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
soye	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
/	/	PONTfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
si	si	ADVgen	MORPH=empty
bonne	bon	ADJqua	NOMB.=s|GENRE=f
tenue	tenue	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
faulse	faux	ADJqua	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dessoubz	dessous	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
nue	nu	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
endurer	endurer	VERinf	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
telle	tel	DETind	NOMB.=s|GENRE=f
ordure	ordure	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
J'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
trop	trop	ADVgen	MORPH=empty
dure	dur	VERppe	NOMB.=x|GENRE=x
/	/	PONTfbl	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=n|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
temps	temps	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
meure	mourir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
/	/	PONTfbl	MORPH=empty
A	à	PRE	MORPH=empty
mort	mort	NOMcom	NOMB.=s|GENRE=f
a	à	PRE	MORPH=empty
mort	mort	NOMcom	NOMB.=s|GENRE=f
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
crye	crier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Comme	comme	CONsub	MORPH=empty
monnoye	monnaie	NOMcom	NOMB.=s|GENRE=f
faulse	faux	ADJqua	NOMB.=s|GENRE=f
l'	le	DETdef	NOMB.=s|GENRE=m
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
descrye	décrier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
D'	de	PRE	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
voys	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tomber	tomber	VERinf	MORPH=empty
/	/	PONTfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
desja	déjà	ADVgen	MORPH=empty
trop	trop	ADVgen	MORPH=empty
meure	mûr	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
support	support	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	NOMB.=s|GENRE=m
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=x|CAS=i
sainct	saint	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Ou	où	ADVint	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
voz	votre	DETpos	NOMB.=p|GENRE=m
gens	gens	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
ou	où	CONcoo	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vostre	votre	DETpos	PERS.=5|NOMB.=s|GENRE=f
clergie	clergie	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Par	par	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=x|GENRE=x|CAS=i
l'	le	DETdef	NOMB.=s|GENRE=f
eglise	église	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
tres	très	ADVgen	MORPH=empty
mal	mal	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
regie	régir	VERppe	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
mal	mal	ADVgen	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=x|CAS=i
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vitupere	vitupère	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
N'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
droit	droit	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
escripture	écrire	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Par	par	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=x|GENRE=x|CAS=i
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
soye	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
prouvee	prouver	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
maintenue	maintenir	VERppe	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
contredire	contredire	VERinf	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
puis	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
toute	tout	DETind	NOMB.=s|GENRE=f
nue	nu	ADJqua	NOMB.=s|GENRE=f
A	à	PRE	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
qui	qui	PROrel	NOMB.=x|GENRE=x|CAS=n
contre	contre	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
procure	procurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Tous	tout	DETind	NOMB.=p|GENRE=m
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
suppotz	suppôt	NOMcom	NOMB.=p|GENRE=m
maintenez	maintenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vostre	votre	DETpos	PERS.=5|NOMB.=s|GENRE=f
messe	messe	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Qua	qua	ADVgen	MORPH=empty
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=x|CAS=i
se	se	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=x
plaint	plaindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
dolente	dolent	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
marrie	marri	ADJqua	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
grand	grand	ADJqua	NOMB.=s|GENRE=f
pance	panse	NOMcom	NOMB.=s|GENRE=f
si	si	ADVgen	MORPH=empty
long	long	ADJqua	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nourrie	nourri	VERppe	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=x|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
perdrez	perdre	VERcjg	MODE=ind|TEMPS=fut|PERS.=5|NOMB.=p
/	/	PONTfbl	MORPH=empty
si	si	CONsub	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=n
on	on	PROind	PERS.=3|NOMB.=s|GENRE=n|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
deschasse	déchasser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
n'	ne	ADVneg	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
secours	secours	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=x|CAS=i
ausquelz	à_lequel	ADVgen	NOMB.=p|GENRE=m
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
fie	fier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
/	/	PONTfbl	MORPH=empty
Diversitez	diversité	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
bestes	bête	NOMcom	NOMB.=p|GENRE=f
insensees	insensé	ADJqua	NOMB.=p|GENRE=f
Et	et	CONcoo	MORPH=empty
desguisees	déguiser	VERppe	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
seront	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
bien	bien	ADVgen	MORPH=empty
mal	mal	ADVgen	MORPH=empty
pensees	penser	VERppe	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
Verite	vérité	NOMcom	NOMB.=s|GENRE=f
puissante	puissant	ADJqua	NOMB.=s|GENRE=f
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
desfie	défier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Tous	tout	DETind	NOMB.=p|GENRE=m
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
chasteaulx	château	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
prieurez	prieuré	NOMcom	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
autelz	autel	NOMcom	NOMB.=p|GENRE=m
/	/	PONTfbl	MORPH=empty
chapelles	chapelle	NOMcom	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
Clochiers	clocher	NOMpro	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
croix	croix	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
monasteres	monastère	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
cures	curé	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
Mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
triumphantes	triomphant	ADJqua	NOMB.=p|GENRE=f
chansons	chanson	NOMcom	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
marchez	marcher	VERcjg	MODE=imp|PERS.=2|NOMB.=p
/	/	PONTfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
foyres	foire	NOMcom	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
Ruyner	ruiner	VERinf	NOMB.=p
voys	voix	NOMcom	NOMB.=p|GENRE=f
/	/	PONTfbl	MORPH=empty
puis	puis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
appelle	appeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
champions	champion	NOMcom	NOMB.=p|GENRE=m
monstrez	montrer	VERcjg	MODE=imp|PERS.=5|NOMB.=p
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
vaillance	vaillance	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Si	si	CONsub	MORPH=empty
Verite	vérité	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
droict	droit	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
povez	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=5|NOMB.=p
vaincre	vaincre	VERinf	MORPH=empty
Par	par	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plume	plume	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
encre	encre	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
Bruslez	brûler	VERcjg	MODE=imp|PERS.=5|NOMB.=p
/	/	PONTfbl	MORPH=empty
noyez	noyé	VERcjg	MODE=imp|PERS.=5|NOMB.=p
/	/	PONTfbl	MORPH=empty
tuez	tuer	VERcjg	MODE=imp|PERS.=5|NOMB.=p
en	en	PRE	MORPH=empty
abondance	abondance	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
A	à	PRE	MORPH=empty
droit	droit	NOMcom	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
tort	tort	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
evangile	évangile	NOMcom	NOMB.=s|GENRE=m
Soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
rue	rue	ADJqua	NOMB.=s|GENRE=f
jus	jus	ADVgen	MORPH=empty
/	/	PONTfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	NOMcom	NOMB.=s|GENRE=m
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
perdue	perdre	VERppe	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
heureuse	heureux	ADJqua	NOMB.=s|GENRE=f
seroye	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
pendue	pendre	VERppe	NOMB.=s|GENRE=f
/	/	PONTfbl	MORPH=empty
Que	que	CONsub	MORPH=empty
aupres	auprès	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
estre	être	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
village	village	NOMcom	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
ville	ville	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
effort	effort	NOMcom	NOMB.=s|GENRE=m
/	/	PONTfbl	MORPH=empty
si	si	CONsub	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
povez	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=5|NOMB.=p
confondre	confondre	VERinf	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=x|CAS=r
feray	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
riches	riche	ADJqua	NOMB.=p|GENRE=f
que	que	CONsub	MORPH=empty
fustes	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=5|NOMB.=p
oncques	onques	ADVgen	MORPH=empty
:	:	PONfbl	MORPH=empty
Satan	satan	NOMpro	NOMB.=s
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=x|CAS=r
maintiendra	maintenir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
/	/	PONTfbl	MORPH=empty
si	si	CONsub	MORPH=empty
doncques	donc	ADVgen	MORPH=empty
Tous	tout	PROind	NOMB.=p|GENRE=m
d'	de	PRE	MORPH=empty
ung	un	DETind	NOMB.=s|GENRE=m
