form	lemma	POS	morph
en	en	ADVgen	MORPH=empty
Occident	occident	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
tant	tant	ADVgen	MORPH=empty
faict	faire	VERinf	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
noz	notre	VERcjg	PERS.=2|NOMB.=p
transgressions	transgression	NOMcom	NOMB.=p|GENRE=m
loing	loin	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
.	.	PONfrt	MORPH=empty
Comme	comme	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pitie	pitié	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
compassion	compassion	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
enfans	enfant	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
L'	le	DETdef	NOMB.=s
eternel	éternel	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
misericorde	miséricorde	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ceux	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
craignent	craindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
congnoit	connaître	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
dequoy	dequoy	ADJqua	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
nous	nous	PROper	PERS.=1|NOMB.=p
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
forme	forme	VERppe	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
recordation	recordation	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
sommes	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
poudre	poudre	VERcjg	NOMB.=s
.	.	PONfrt	MORPH=empty
Ps̈	pss	ADVgen	NOMB.=s
.	.	PONfrt	MORPH=empty
103	103	VERcjg	NOMB.=p
.	.	PONfrt	MORPH=empty
b	b	INJ	GENRE=m
.	.	PONfrt	MORPH=empty
Ne	ne	ADVgen	MORPH=empty
soys	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
point	point	ADVneg	MORPH=empty
honteux	honteux	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
confesser	confesser	VERinf	MORPH=empty
tes	ton	DETpos	PERS.=2|NOMB.=p|GENRE=m
pechez	péché	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|CAS=r
submetz	soumettre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
pas	pas	ADVneg	MORPH=empty
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	DETind	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
peche	péché	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Eccłi	eccès	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
4	4	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
e	e	PRE	MORPH=empty
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
confessons	confesser	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
noz	notre	DETpos	NOMB.=p|GENRE=m
pechez	péché	NOMcom	NOMB.=p|GENRE=m
/	/	CONcoo	MORPH=empty
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fidele	fidèle	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
juste	juste	ADJqua	NOMB.=s|GENRE=m
/	/	NOMcom	MORPH=empty
pour	pour	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
pardonner	pardonner	VERinf	MORPH=empty
noz	notre	DETpos	NOMB.=p|GENRE=m
pechez	péché	NOMcom	NOMB.=p|GENRE=m
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
nettoyer	nettoyer	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
iniquite	iniquité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
disons	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
que	que	CONsub	MORPH=empty
n'	ne	ADVneg	MORPH=empty
avons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
point	point	ADVgen	MORPH=empty
peche	péché	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
faisons	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
menteur	menteur	NOMcom	NOMB.=s|GENRE=m
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
en	en	ADVgen	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
.	.	PONfrt	MORPH=empty
1	1	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
Jehan	Jean	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
1	1	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
d	d	PONfbl	MORPH=empty
.	.	PONfrt	MORPH=empty
Qui	qui	PROrel	MORPH=empty
dira	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
cueur	cœur	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
purge	purge	NOMcom	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
net	net	VERppe	MORPH=empty
de	de	PRE	MORPH=empty
peche	péché	NOMcom	NOMB.=s|GENRE=f
?	?	PONfrt	MORPH=empty
Prover	prover	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
20	20	INJ	NOMB.=p
.	.	PONfrt	MORPH=empty
b	b	INJ	GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
homme	homme	NOMcom	NOMB.=s|GENRE=m
juste	juste	ADJqua	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
/	/	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
/	/	NOMpro	MORPH=empty
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
peche	pécher	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Eccl.7	_	_	_
.	.	PONfrt	MORPH=empty
c	c	PONpdr	MORPH=empty
.	.	PONfrt	MORPH=empty
1	1	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
Roys	roi	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
8	8	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
e	e	PRE	MORPH=empty
.	.	PONfrt	MORPH=empty
Ps̈	pss	ADVgen	NOMB.=s
.	.	PONfrt	MORPH=empty
53	53	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
a	a	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Ro	ro	INJ	GENRE=m
.	.	PONfrt	MORPH=empty
3	3	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
b	b	INJ	GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
juste	juste	ADJqua	NOMB.=s|GENRE=m
chet	chet	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s
sept	sept	DETcar	NOMB.=p
foys	fois	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Prover	prover	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
24	24	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
c	c	PONpdr	MORPH=empty
.	.	PONfrt	MORPH=empty
Qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s
homme	homme	NOMcom	NOMB.=s|GENRE=m
sans	sans	PRE	MORPH=empty
macule	macule	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
juste	juste	ADJqua	NOMB.=s|GENRE=m
/	/	NOMcom	MORPH=empty
estant	être	VERppa	MORPH=empty
nay	naître	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
?	?	PONfrt	MORPH=empty
Voyci	voici	NOMcom	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
se	se	PROper	PERS.=3
fie	fier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVgen	MORPH=empty
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
sainctz	saint	NOMcom	NOMB.=p|GENRE=m
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
cieux	ciel	NOMcom	NOMB.=p|GENRE=m
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
point	point	ADVgen	MORPH=empty
netz	net	VERppe	NOMB.=p|GENRE=m
devant	devant	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Combien	combien	ADVint	MORPH=empty
plus	plus	ADVgen	MORPH=empty
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s
homme	homme	NOMcom	NOMB.=s|GENRE=m
abominable	abominable	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
inutile	inutile	ADJqua	NOMB.=s|GENRE=m
/	/	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
boit	boire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s
iniquite	iniquite	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
comme	comme	CONsub	MORPH=empty
eaue	eau	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Job	job	ADVgen	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
15	15	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
b	b	INJ	GENRE=m
.	.	PONfrt	MORPH=empty
4	4	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
d	d	PONfbl	MORPH=empty
.	.	PONfrt	MORPH=empty
25	25	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
b	b	INJ	GENRE=m
.	.	PONfrt	MORPH=empty
Qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
celuy	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
entend	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	PROper	NOMB.=p|CAS=r
pechez	péché	NOMcom	NOMB.=p
?	?	PONfrt	MORPH=empty
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
nettoye	nettoyer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
de	de	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
pechez	péché	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Ps̈	pss	ADVgen	NOMB.=s
.	.	PONfrt	MORPH=empty
19	19	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
d	d	PONfbl	MORPH=empty
.	.	PONfrt	MORPH=empty
J'	je	PROper	PERS.=1|NOMB.=s|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tourne	tourner	VERppe	NOMB.=s|GENRE=f
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
face	face	NOMcom	NOMB.=s|GENRE=f
vers	vers	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
prier	prier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
faire	faire	VERinf	MORPH=empty
supplication	supplication	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
en	en	PROadv	MORPH=empty
jeunes	jeune	ADJqua	NOMB.=p
/	/	NOMcom	MORPH=empty
en	en	PRE	MORPH=empty
sac	sac	NOMcom	NOMB.=s|GENRE=m
/	/	ADVneg	MORPH=empty
et	et	CONcoo	MORPH=empty
en	en	ADVgen	MORPH=empty
cendre	cendre	NOMcom	NOMB.=s
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
priay	prier	NOMcom	NOMB.=s|GENRE=m
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
confessay	confesser	VERcjg	NOMB.=s
et	et	CONcoo	MORPH=empty
dis	dire	VERcjg	MODE=ind|NOMB.=s
:	:	PONfbl	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|CAS=r
prie	prier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
/	/	CONcoo	MORPH=empty
qui	qui	PROrel	MORPH=empty
es	être	VERcjg	MODE=ind|PERS.=2|NOMB.=p
grand	grand	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
terrible	terrible	ADJqua	NOMB.=s
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Daniel	Daniel	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
9	9	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
a	a	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|CAS=n
t'	tu	PROper	PERS.=2|NOMB.=s|CAS=r
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
manifeste	manifeste	VERppa	NOMB.=s|GENRE=m
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
peche	péché	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
n'	ne	ADVneg	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
point	point	ADVneg	MORPH=empty
cache	cacher	VERcjg	NOMB.=s
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
delict	délit	NOMcom	NOMB.=s|GENRE=m
/	/	ADVneg	MORPH=empty
J'	je	PROper	PERS.=1|NOMB.=s|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
dict	dire	VERinf	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Me	je	PROper	PERS.=1|NOMB.=s|CAS=r
accusant	accuser	VERppa	MORPH=empty
moymesme	même	NOMcom	NOMB.=s|GENRE=m
/	/	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
confesseray	confesser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
transgression	transgression	NOMcom	NOMB.=s|GENRE=f
/	/	NOMcom	MORPH=empty
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
L'	le	DETdef	NOMB.=s
eternel	éternel	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|CAS=n
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
pardonne	pardonner	VERcjg	PERS.=2|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f
offence	offense	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
peche	péché	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ps̈	pss	ADVgen	NOMB.=s
.	.	PONfrt	MORPH=empty
32	32	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
a	a	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
.	.	PONfrt	MORPH=empty
19	19	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
d	d	PONfbl	MORPH=empty
.	.	PONfrt	MORPH=empty
Sire	sire	NOMcom	NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
aye	avoir	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f
mercy	merci	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
/	/	NOMpro	MORPH=empty
selon	selon	PRE	TEMPS=pst|NOMB.=s
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
misericorde	miséricorde	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
efface	effacer	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s|GENRE=f
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
transgression	transgression	NOMcom	NOMB.=s|GENRE=f
selon	selon	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
multitude	multitude	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
benignite	bénignité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Lave	laver	NOMpro	NOMB.=s
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
tres	très	ADVgen	MORPH=empty
grandement	grandement	ADVgen	GENRE=m
de	de	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
iniquite	iniquité	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
nettoye	nettoyer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
peche	péché	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
congnoy	connaître	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
transgression	transgression	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
peche	péché	NOMcom	NOMB.=s|GENRE=f
estre	être	VERinf	MORPH=empty
tousjours	toujours	ADVgen	MORPH=empty
contre	contre	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
.	.	PONfrt	MORPH=empty
J'	je	PROper	PERS.=1|NOMB.=s|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
peche	pécher	VERcjg	NOMB.=s
contre	contre	PRE	MORPH=empty
toy	tu	PROper	PERS.=1|NOMB.=s|CAS=i
seul	seul	ADJqua	NOMB.=s|GENRE=m
/	/	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
mal	mal	ADVgen	MORPH=empty
faict	faire	VERinf	MORPH=empty
devant	devant	PRE	MORPH=empty
tes	ton	DETpos	PERS.=2|NOMB.=p|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Ps̈	pss	ADVgen	NOMB.=s
.	.	PONfrt	MORPH=empty
51	51	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
a	a	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Convertis	convertir	VERcjg	MODE=con|PERS.=2|NOMB.=s
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
/	/	NOMpro	MORPH=empty
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
seray	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
converty	converty	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|CAS=n
es	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
L'	le	DETdef	NOMB.=s
eternel	éternel	NOMcom	NOMB.=s|GENRE=m
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Jere	Jère	NOMpro	NOMB.=s
.	.	PONfrt	MORPH=empty
31	31	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
d	d	PONfbl	MORPH=empty
.	.	PONfrt	MORPH=empty
Ps̈	pss	ADVgen	NOMB.=s
.	.	PONfrt	MORPH=empty
80	80	INJ	NOMB.=s
.	.	PONfrt	MORPH=empty
a	a	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Purifie	purifier	NOMpro	NOMB.=s|GENRE=f
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
de	de	PRE	MORPH=empty
ysope	isope	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
seray	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
nettoye	nettoyer	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
lave	laver	VERcjg	NOMB.=s
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
/	/	ADVneg	MORPH=empty
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
seray	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
plus	plus	ADVgen	MORPH=empty
blanc	blanc	ADJqua	NOMB.=s
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
neige	neige	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ps̈	pss	ADVgen	NOMB.=s
.	.	PONfrt	MORPH=empty
51	51	ADJcar	NOMB.=p
.	.	PONfrt	MORPH=empty
b	b	INJ	GENRE=m
.	.	PONfrt	MORPH=empty
Comme	comme	CONsub	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p
pardonnons	pardonner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
etc	etc	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
pardonnez	pardonner	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
fautes	faute	NOMcom	NOMB.=p|GENRE=f
/	/	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=f
celeste	céleste	ADJqua	NOMB.=s|GENRE=f
vous	vous	PROper	PERS.=2|NOMB.=p
pardonnera	pardonner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
si	si	CONsub	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
ne	ne	ADVneg	MORPH=empty
